 TIME                    	QHEAT_1                  	QCOOL_1                  	
  +1.0970000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.0980000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.0990000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1000000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1010000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1020000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1030000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1040000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1050000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1060000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1070000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1080000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1090000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1100000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1110000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1120000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1130000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1140000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1150000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1160000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1170000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1180000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1190000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1200000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1210000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1220000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1230000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1240000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1250000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1260000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1270000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1280000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1290000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1300000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1310000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1320000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1330000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1340000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1350000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1360000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1370000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1380000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1390000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1400000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1410000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1420000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1430000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1440000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1450000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1460000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1470000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1480000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1490000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1500000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1510000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1520000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1530000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1540000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1550000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1560000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1570000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1580000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1590000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1600000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1610000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1620000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1630000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1640000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1650000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1660000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1670000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1680000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1690000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1700000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1710000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1720000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1730000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1740000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1750000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1760000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1770000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1780000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1790000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1800000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1810000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1820000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1830000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1840000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1850000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1860000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1870000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1880000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1890000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1900000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1910000000000000E+03	  +1.6124553683945091E+04	  +0.0000000000000000E+00	
  +1.1920000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1930000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1940000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1950000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1960000000000000E+03	  +1.5691914035044689E+04	  +0.0000000000000000E+00	
  +1.1970000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1980000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.1990000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.2000000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.2010000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.2020000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.2030000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.2040000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.2050000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.2060000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.2070000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.2080000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.2090000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.2100000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.2110000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.2120000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.2130000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.2140000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.2150000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.2160000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.2170000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.2180000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.2190000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.2200000000000000E+03	  +1.5440577226896548E+04	  +0.0000000000000000E+00	
  +1.2210000000000000E+03	  +1.5752761732684205E+04	  +0.0000000000000000E+00	
  +1.2220000000000000E+03	  +1.5769009885173509E+04	  +0.0000000000000000E+00	
  +1.2230000000000000E+03	  +1.5898895282216597E+04	  +0.0000000000000000E+00	
  +1.2240000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.2250000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.2260000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.2270000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.2280000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.2290000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.2300000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.2310000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.2320000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.2330000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.2340000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.2350000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.2360000000000000E+03	  +1.5404833548570807E+04	  +0.0000000000000000E+00	
  +1.2370000000000000E+03	  +1.6083161373955614E+04	  +0.0000000000000000E+00	
  +1.2380000000000000E+03	  +1.5550192182212968E+04	  +0.0000000000000000E+00	
  +1.2390000000000000E+03	  +1.2375623517760174E+04	  +0.0000000000000000E+00	
  +1.2400000000000000E+03	  +1.2647463651865392E+04	  +0.0000000000000000E+00	
  +1.2410000000000000E+03	  +1.3599400220312877E+04	  +0.0000000000000000E+00	
  +1.2420000000000000E+03	  +1.3523300430662879E+04	  +0.0000000000000000E+00	
  +1.2430000000000000E+03	  +1.4137707256932094E+04	  +0.0000000000000000E+00	
  +1.2440000000000000E+03	  +1.1902632222876018E+04	  +0.0000000000000000E+00	
  +1.2450000000000000E+03	  +1.1083878692643477E+04	  +0.0000000000000000E+00	
  +1.2460000000000000E+03	  +1.1317369039444704E+04	  +0.0000000000000000E+00	
  +1.2470000000000000E+03	  +1.1627879493105045E+04	  +0.0000000000000000E+00	
  +1.2480000000000000E+03	  +1.3131209952702186E+04	  +0.0000000000000000E+00	
  +1.2490000000000000E+03	  +1.3503316408124307E+04	  +0.0000000000000000E+00	
  +1.2500000000000000E+03	  +1.3863412578089519E+04	  +0.0000000000000000E+00	
  +1.2510000000000000E+03	  +1.5025596009428380E+04	  +0.0000000000000000E+00	
  +1.2520000000000000E+03	  +1.5272930433957128E+04	  +0.0000000000000000E+00	
  +1.2530000000000000E+03	  +1.5417026149617228E+04	  +0.0000000000000000E+00	
  +1.2540000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.2550000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.2560000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.2570000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.2580000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.2590000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.2600000000000000E+03	  +1.3765453713573310E+04	  +0.0000000000000000E+00	
  +1.2610000000000000E+03	  +1.3262430312513838E+04	  +0.0000000000000000E+00	
  +1.2620000000000000E+03	  +1.2632798502067766E+04	  +0.0000000000000000E+00	
  +1.2630000000000000E+03	  +1.0270207413483176E+04	  +0.0000000000000000E+00	
  +1.2640000000000000E+03	  +1.0529049553354178E+04	  +0.0000000000000000E+00	
  +1.2650000000000000E+03	  +1.1654381185784792E+04	  +0.0000000000000000E+00	
  +1.2660000000000000E+03	  +1.2122841498701051E+04	  +0.0000000000000000E+00	
  +1.2670000000000000E+03	  +1.3023283026334320E+04	  +0.0000000000000000E+00	
  +1.2680000000000000E+03	  +1.0869285287101295E+04	  +0.0000000000000000E+00	
  +1.2690000000000000E+03	  +1.0030904412768123E+04	  +0.0000000000000000E+00	
  +1.2700000000000000E+03	  +1.0270193581180587E+04	  +0.0000000000000000E+00	
  +1.2710000000000000E+03	  +1.0750413509700287E+04	  +0.0000000000000000E+00	
  +1.2720000000000000E+03	  +1.2564375930276743E+04	  +0.0000000000000000E+00	
  +1.2730000000000000E+03	  +1.3174733490620700E+04	  +0.0000000000000000E+00	
  +1.2740000000000000E+03	  +1.3795469607994915E+04	  +0.0000000000000000E+00	
  +1.2750000000000000E+03	  +1.5547031362227737E+04	  +0.0000000000000000E+00	
  +1.2760000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.2770000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.2780000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.2790000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.2800000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.2810000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.2820000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.2830000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.2840000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.2850000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.2860000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.2870000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.2880000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.2890000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.2900000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.2910000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.2920000000000000E+03	  +1.6157378280755347E+04	  +0.0000000000000000E+00	
  +1.2930000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.2940000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.2950000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.2960000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.2970000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.2980000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.2990000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.3000000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.3010000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.3020000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.3030000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.3040000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.3050000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.3060000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.3070000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.3080000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.3090000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.3100000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.3110000000000000E+03	  +1.4773672846830652E+04	  +0.0000000000000000E+00	
  +1.3120000000000000E+03	  +1.5500699203343094E+04	  +0.0000000000000000E+00	
  +1.3130000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.3140000000000000E+03	  +1.6024274057616438E+04	  +0.0000000000000000E+00	
  +1.3150000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.3160000000000000E+03	  +1.4564427244238486E+04	  +0.0000000000000000E+00	
  +1.3170000000000000E+03	  +1.4423562895434003E+04	  +0.0000000000000000E+00	
  +1.3180000000000000E+03	  +1.4893219399202118E+04	  +0.0000000000000000E+00	
  +1.3190000000000000E+03	  +1.5279872568550580E+04	  +0.0000000000000000E+00	
  +1.3200000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.3210000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.3220000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.3230000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.3240000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.3250000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.3260000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.3270000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.3280000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.3290000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.3300000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.3310000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.3320000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.3330000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.3340000000000000E+03	  +1.6336180000000000E+04	  +0.0000000000000000E+00	
  +1.3350000000000000E+03	  +1.5143193941385171E+04	  +0.0000000000000000E+00	
